DocumentID,DocumentTitle,DocumentURL,Letter Date,Letter Year,PrimaryLanguage,AdditionalLanguage,Author,Recipient,SourceSmallest,SourceCity,SourceState,SourceCountry,Source,DestinationSmallest,DestinationCity,DestinationState,DestinationCountry,Destination
626372,Report of the Purfleet Committee to the Royal Society,http://franklinpapers.org/franklin//yale?vol=20&page=482a,1773-11-18,1773,English,,Purfleet Committee,Royal Society,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626373,From Jacques Barbeu-Dubourg,http://franklinpapers.org/franklin//yale?vol=20&page=483a,1773-11-25,1773,French,,Jacques Barbeu-Dubourg,Benjamin Franklin,Paris,Paris,Île-de-France,France,"Paris, Île-de-France, France",London,London,Greater London,England,"London, Greater London, England"
626374,From Jean-Baptiste LeRoy,http://franklinpapers.org/franklin//yale?vol=20&page=487a,1773-11-29,1773,French,,Jean-Baptiste LeRoy,Benjamin Franklin,Paris,Paris,Île-de-France,France,"Paris, Île-de-France, France",London,London,Greater London,England,"London, Greater London, England"
626375,From Richard Bache,http://franklinpapers.org/franklin//yale?vol=20&page=488a,1773-11-30,1773,English,,Richard Bache,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
626376,From the Marquis de Condorcet,http://franklinpapers.org/franklin//yale?vol=20&page=489a,1773-12-2,1773,French,,Marie-Jean-Antoine-Nicholas Caritat,Benjamin Franklin,Paris,Paris,Île-de-France,France,"Paris, Île-de-France, France",London,London,Greater London,England,"London, Greater London, England"
626377,From Nathaniel Falconer,http://franklinpapers.org/franklin//yale?vol=20&page=491a,1773-12-2,1773,English,,Nathaniel Falconer,Benjamin Franklin,Dover,Dover,Kent,England,"Dover, Kent, England",London,London,Greater London,England,"London, Greater London, England"
626378,From Cafféri l'Ainé,http://franklinpapers.org/franklin//yale?vol=20&page=491b,1773-12-6,1773,French,,Caffiéri l'Ainé,Benjamin Franklin,Calais,Calais,Nord-Pas-de-Calais-Picardie,France,"Calais, Nord-Pas-de-Calais-Picardie, France",London,London,Greater London,England,"London, Greater London, England"
626379,From John Ellis,http://franklinpapers.org/franklin//yale?vol=20&page=492a,1773-12-8,1773,English,,John Ellis,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626380,From Jonathan Shipley,http://franklinpapers.org/franklin//yale?vol=20&page=493a,1773-12-9,1773,English,,Jonathan Shipley,Benjamin Franklin,Twyford,Twyford,Hampshire,England,"Twyford, Hampshire, England",London,London,Greater London,England,"London, Greater London, England"
626381,From Thomas Cushing,http://franklinpapers.org/franklin//yale?vol=20&page=494a,1773-12-10,1773,English,,Thomas Cushing,Benjamin Franklin,Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America",London,London,Greater London,England,"London, Greater London, England"
626382,From Thomas Cushing,http://franklinpapers.org/franklin//yale?vol=20&page=497a,1773-12-11,1773,English,,Thomas Cushing,Benjamin Franklin,Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America",London,London,Greater London,England,"London, Greater London, England"
626383,"From Jonathan Williams, Jr.",http://franklinpapers.org/franklin//yale?vol=20&page=498a,1773-12-11,1773,English,,"Jonathan Williams, Jr.",Benjamin Franklin,Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America",London,London,Greater London,England,"London, Greater London, England"
626384,From Samuel Cooper,http://franklinpapers.org/franklin//yale?vol=20&page=499a,1773-12-17,1773,English,,Samuel Cooper,Benjamin Franklin,Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America",London,London,Greater London,England,"London, Greater London, England"
626385,From Samuel Franklin,http://franklinpapers.org/franklin//yale?vol=20&page=505a,1773-12-17,1773,English,,Samuel Franklin,Benjamin Franklin,Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America",London,London,Greater London,England,"London, Greater London, England"
626386,From [Theodore Forbes?] Lieth,http://franklinpapers.org/franklin//yale?vol=20&page=506a,1773-12-20,1773,English,,Theodore Forbes Lieth,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626387,From Thomas Cushing,http://franklinpapers.org/franklin//yale?vol=20&page=509a,1773-12-21,1773,English,,Thomas Cushing,Benjamin Franklin,Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America",London,London,Greater London,England,"London, Greater London, England"
626388,From the Massachusetts House of Representatives Committee of Correspondence,http://franklinpapers.org/franklin//yale?vol=20&page=509b,1773-12-21,1773,English,,Massachusetts House of Representatives Committee of Correspondence,Benjamin Franklin,Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America",London,London,Greater London,England,"London, Greater London, England"
626389,From Seth Paddock,http://franklinpapers.org/franklin//yale?vol=20&page=512a,1773-12-21,1773,English,,Seth Paddack,Benjamin Franklin,Illington,Illington,Norfolk,England,"Illington, Norfolk, England",London,London,Greater London,England,"London, Greater London, England"
626390,Franklin's Public Statement about the Hutchinson Letters,http://franklinpapers.org/franklin//yale?vol=20&page=513a,1773-12-25,1773,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
626391,From John Ellis,http://franklinpapers.org/franklin//yale?vol=20&page=516a,1773-12-25,1773,English,,John Ellis,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626392,To John Ellis,http://franklinpapers.org/franklin//yale?vol=20&page=517a,1773-12-26,1773,English,,Benjamin Franklin,John Ellis,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626393,From a Committee of the Library Company of Philadelphia,http://franklinpapers.org/franklin//yale?vol=20&page=517b,1773-12-28,1773,English,,Committee of the Library Company of Philadelphia,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
626394,From Jacques Barbeu-Dubourg,http://franklinpapers.org/franklin//yale?vol=20&page=519a,1773-12-29,1773,French,,Jacques Barbeu-Dubourg,Benjamin Franklin,Paris,Paris,Île-de-France,France,"Paris, Île-de-France, France",London,London,Greater London,England,"London, Greater London, England"
626395,From John Winthrop,http://franklinpapers.org/franklin//yale?vol=20&page=521a,1773-12-31,1773,English,,John Winthrop,Benjamin Franklin,Cambridge,Cambridge,Massachusetts,America,"Cambridge, Massachusetts, America",London,London,Greater London,England,"London, Greater London, England"
626396,On a Proposed Act to Prevent Emigration,http://franklinpapers.org/franklin//yale?vol=20&page=522a,1773-12-15,1773,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
626397,From Sir John Pringle,http://franklinpapers.org/franklin//yale?vol=20&page=528a,1773-12-15,1773,English,,John Pringle,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626398,Notes on Colds,http://franklinpapers.org/franklin//yale?vol=20&page=538a,1773,1773,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
626399,From Anthony Todd,http://franklinpapers.org/franklin//yale?vol=20&page=538a,1773,1773,English,,Anthony Todd,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626418,From Richard Bache,http://franklinpapers.org/franklin//yale?vol=21&page=003a,1774-1-1,1774,English,,Richard Bache,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
626419,From Sarah Bache,http://franklinpapers.org/franklin//yale?vol=21&page=005a,1774-1-2,1774,English,,Sarah Franklin Bache,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
626420,To Thomas Cushing,http://franklinpapers.org/franklin//yale?vol=21&page=005b,1774-1-5,1774,English,,Benjamin Franklin,Thomas Cushing,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
626421,To William Franklin,http://franklinpapers.org/franklin//yale?vol=21&page=007a,1774-1-5,1774,English,,Benjamin Franklin,William Franklin,London,London,Greater London,England,"London, Greater London, England",Burlington,Burlington,New Jersey,America,"Burlington, New Jersey, America"
626422,To Samuel Rhoads,http://franklinpapers.org/franklin//yale?vol=21&page=009a,1774-1-5,1774,English,,Benjamin Franklin,"Samuel Rhoads, Sr.",London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
626423,From Richard Nicholls Colden,http://franklinpapers.org/franklin//yale?vol=21&page=010a,1774-1-5,1774,English,,Richard Nicholls Colden,Benjamin Franklin,New York City,New York City,New York,America,"New York City, New York, America",London,London,Greater London,England,"London, Greater London, England"
626424,From William Franklin,http://franklinpapers.org/franklin//yale?vol=21&page=011a,1774-1-5,1774,English,,William Franklin,Benjamin Franklin,Burlington,Burlington,New Jersey,America,"Burlington, New Jersey, America",London,London,Greater London,England,"London, Greater London, England"
626425,From Elizabeth Henckell,http://franklinpapers.org/franklin//yale?vol=21&page=012a,1774-1-5,1774,English,,Elizabeth Henckell,Benjamin Franklin,Hampton,Hampton,Greater London,England,"Hampton, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626426,Note on a Pamphlet Defending the Walpole Grant,http://franklinpapers.org/franklin//yale?vol=21&page=012b,1774-1-7,1774,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
626427,William Whately's Chancery Suit against Franklin:,http://franklinpapers.org/franklin//yale?vol=21&page=013a,1774-1-7,1774,English,,John Madocks,Henry Bathurst,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626428,From Stephen Cottrell,http://franklinpapers.org/franklin//yale?vol=21&page=018a,1774-1-10,1774,English,,Stephen Cottrell,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626429,The Preliminary Hearing before the Privy Council Committee for Plantation Affairs on the Petition from the Massachusetts House of Representatives for the Removal of Hutchinson and Oliver (I),http://franklinpapers.org/franklin//yale?vol=21&page=019a,1774-1-11,1774,English,,Privy Council,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
626430,The Preliminary Hearing before the Privy Council Committee for Plantation Affairs on the Petition from the Massachusetts House of Representatives for the Removal of Hutchinson and Oliver (II),http://franklinpapers.org/franklin//yale?vol=21&page=022a,1774-1-11,1774,English,,Privy Council,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
626431,To John Ellis,http://franklinpapers.org/franklin//yale?vol=21&page=023a,1774-1-12,1774,English,,Benjamin Franklin,John Ellis,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626432,From Erasmus Darwin,http://franklinpapers.org/franklin//yale?vol=21&page=024a,1774-1-24,1774,English,,Erasmus Darwin,Benjamin Franklin,Lichfield,Lichfield,Staffordshire,England,"Lichfield, Staffordshire, England",London,London,Greater London,England,"London, Greater London, England"
626433,"From Jonathan Williams, Jr.",http://franklinpapers.org/franklin//yale?vol=21&page=025a,1774-1-24,1774,English,,"Jonathan Williams, Jr.",Benjamin Franklin,Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America",London,London,Greater London,England,"London, Greater London, England"
626434,Franklin's Ostensible Withdrawal from the Walpole Company: Two Letters (I),http://franklinpapers.org/franklin//yale?vol=21&page=031a,1774-1-24,1774,English,,Thomas Walpole,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626435,Franklin's Ostensible Withdrawal from the Walpole Company: Two Letters (II),http://franklinpapers.org/franklin//yale?vol=21&page=033a,1774-1-24,1774,English,,Benjamin Franklin,Thomas Walpole,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626436,From Charles-Guillaume-Frédéric Dumas,http://franklinpapers.org/franklin//yale?vol=21&page=034a,1774-1-28,1774,French,,Charles-Guillaume-Frédéric Dumas,Benjamin Franklin,The Hague,The Hague,South Holland,Netherlands,"The Hague, South Holland, The Netherlands",London,London,Greater London,England,"London, Greater London, England"
626437,The Final Hearing before the Privy Council Committee for Plantation Affairs on the Petition from the Massachusetts House of Representatives for the Removal of Hutchinson and Oliver,http://franklinpapers.org/franklin//yale?vol=21&page=037a,1774-1-29,1774,English,Latin,Privy Council,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
